160,503,98,321
160,502,99,321
161,502,99,319
161,502,99,319
160,503,98,321
161,502,98,320
161,501,99,321
161,501,99,321
163,499,99,320
163,499,99,320
163,499,99,320
163,498,99,319
164,499,100,318
165,499,100,318
164,500,99,320
163,501,99,320
164,500,100,319
164,500,100,319
164,501,100,319
164,500,100,319
166,500,100,319
165,500,100,319
165,499,100,320
154,511,97,324
154,511,97,324
156,510,97,325
158,508,97,323
159,507,97,324
158,508,97,323
159,506,97,324
159,505,98,322
159,505,98,322
159,504,98,322
160,503,98,322
159,504,98,323
160,504,97,323
160,503,97,324
160,503,97,322
160,503,97,322
161,503,97,323
161,504,97,324
161,503,97,324
161,503,97,324
161,504,97,322
162,503,97,321
162,503,97,321
162,503,97,321
161,504,97,322
160,504,97,321
161,503,98,320
162,501,98,319
163,501,98,320
163,501,98,320
162,502,98,321
162,502,98,321
163,502,98,320
162,503,98,321
162,502,98,321
152,513,94,328
152,513,94,328
154,510,96,326
155,508,96,325
156,506,97,326
157,505,97,325
158,503,97,324
159,503,97,323
159,503,97,323
160,503,97,323
159,503,98,322
161,502,98,323
161,502,98,323
160,501,98,323
163,503,97,324
163,503,97,324
161,502,97,325
161,501,98,324
160,501,98,324
160,501,98,324
162,500,98,324
162,499,98,323
162,499,98,323
162,500,98,324
163,501,98,324
162,502,97,323
163,502,97,323
163,502,98,323
165,501,97,322
165,501,97,322
163,502,97,321
162,502,97,322
163,502,97,322
163,501,98,322
163,502,97,323
149,514,93,328
149,514,93,328
150,514,94,329
153,511,95,328
152,510,95,328
153,509,96,326
155,510,96,325
155,510,96,325
155,510,96,325
156,508,96,323
157,508,95,323
156,508,95,323
155,507,96,323
155,507,96,324
156,506,97,325
156,506,97,325
156,506,97,325
156,506,98,324
158,505,98,323
159,505,97,324
158,506,97,324
158,506,97,325
158,506,97,325
159,505,98,325
159,505,97,325
158,507,97,325
159,506,97,325
161,505,97,323
161,504,98,323
161,504,98,323
161,506,97,324
162,505,97,324
161,505,97,325
161,505,97,324
161,504,98,324
151,515,95,326
151,515,95,326
153,513,96,326
153,512,96,325
156,510,97,324
157,508,97,323
157,506,97,323
157,507,97,323
157,507,97,323
156,507,97,323
156,507,97,324
156,506,97,325
157,505,97,323
158,505,97,323
157,505,97,324
157,505,97,324
158,505,97,324
159,505,96,323
160,504,97,324
164,503,97,323
163,503,97,322
164,503,97,323
164,503,97,323
164,503,97,322
164,502,98,320
164,503,98,322
165,502,98,320
165,501,98,320
164,501,98,321
164,501,98,321
164,502,98,321
165,502,98,321
165,503,98,321
165,503,98,321
167,503,98,322
150,511,95,327
150,511,95,327
154,510,95,326
155,508,95,327
157,507,95,328
158,507,95,328
159,505,96,324
161,503,97,321
161,503,97,321
160,502,97,321
161,502,98,321
162,502,98,321
161,502,98,321
163,502,98,322
163,502,97,322
163,502,97,322
162,501,98,321
162,502,98,321
163,500,99,320
162,500,99,319
165,500,98,320
164,500,98,320
164,500,98,320
164,499,98,321
164,499,98,322
164,501,98,324
163,500,98,323
162,501,98,323
163,501,98,323
163,501,98,323
164,501,98,323
164,501,98,323
163,501,98,323
164,500,98,323
163,501,98,323
151,510,96,327
151,510,96,327
151,510,97,326
151,509,97,325
152,507,98,325
156,507,97,325
156,506,98,323
156,505,98,324
156,505,98,324
156,505,98,324
156,504,98,324
157,503,98,324
157,503,98,324
159,502,98,324
158,502,98,324
158,502,98,324
158,502,98,325
157,502,98,327
159,502,97,326
159,501,98,325
159,501,98,325
160,501,98,326
160,501,98,326
159,501,98,325
158,501,98,326
160,500,99,326
161,500,98,325
161,501,98,325
161,501,98,326
161,501,98,326
162,501,98,326
162,501,98,326
163,500,98,324
163,499,98,324
163,499,99,323
150,509,97,325
150,509,97,325
151,508,97,326
155,506,97,325
155,504,97,324
155,504,97,325
156,504,97,323
156,504,98,322
156,504,98,322
157,504,98,322
157,504,98,322
157,502,97,322
157,503,97,323
158,502,97,323
160,503,97,324
160,503,97,324
161,500,97,324
161,500,98,323
160,500,98,323
161,499,98,323
160,499,98,323
160,500,98,323
160,500,98,323
162,498,98,323
162,499,98,324
161,501,97,325
160,501,97,324
161,501,97,323
161,501,97,323
161,501,97,323
162,500,97,324
162,500,97,324
161,501,97,323
162,501,97,324
161,502,97,324
154,511,95,327
154,511,95,327
154,510,96,326
155,508,96,326
156,507,97,326
158,505,97,325
159,505,98,324
159,505,98,324
159,505,98,324
158,505,98,324
158,505,98,325
158,507,97,325
159,505,98,324
160,505,98,323
159,504,98,322
159,504,98,322
159,503,98,323
159,504,98,322
161,504,98,323
160,505,97,323
160,506,97,323
161,507,96,324
161,507,96,324
161,507,96,325
160,507,96,324
161,506,96,324
162,505,97,324
161,504,97,325
162,504,97,325
162,504,97,325
161,502,98,325
161,502,97,324
161,503,97,324
161,504,97,325
161,504,97,325
150,513,94,330
150,513,94,330
152,509,95,330
153,509,96,326
155,507,97,325
155,506,97,324
156,505,97,324
157,504,97,323
157,504,97,323
159,504,98,323
161,503,98,323
161,502,98,323
161,502,98,322
161,502,98,321
161,502,98,320
161,502,98,320
161,503,98,320
160,503,98,321
161,502,98,319
162,501,98,320
162,500,98,319
162,501,98,318
162,501,98,318
163,501,98,319
162,500,98,319
162,501,97,320
161,500,97,321
161,500,97,320
161,499,97,318
161,499,97,318
161,498,98,318
161,500,97,321
161,500,97,321
162,502,97,321
162,502,97,321
153,510,95,328
153,510,95,328
154,510,96,327
157,508,97,327
156,506,96,327
156,505,97,326
157,505,97,325
159,504,97,325
159,504,97,325
158,504,97,324
161,502,98,323
162,501,98,323
162,502,98,321
162,502,97,322
163,503,97,323
163,503,97,323
162,503,97,323
161,504,96,324
161,503,96,325
162,504,97,325
160,505,97,326
160,505,97,327
160,505,97,327
163,505,97,326
163,504,96,327
162,504,96,327
161,504,96,326
161,504,97,326
163,504,97,327
163,504,97,327
162,505,96,329
162,505,96,328
163,504,97,327
163,505,97,328
163,505,97,327
152,514,97,331
152,514,97,331
153,510,97,329
154,509,97,327
153,508,98,326
152,509,98,326
152,508,98,324
155,507,98,324
155,507,98,324
155,507,98,324
158,505,98,323
158,504,99,324
159,503,99,323
158,503,98,323
159,503,98,322
159,503,98,322
157,505,99,321
157,504,99,321
157,504,99,321
157,505,98,322
158,505,98,321
158,505,98,321
158,505,98,321
160,506,98,322
160,505,98,320
160,504,98,322
160,505,98,321
160,504,99,320
161,503,98,321
161,503,98,321
161,503,98,321
160,503,99,320
160,503,99,320
160,503,99,320
159,503,99,321
154,509,96,327
154,509,96,327
155,506,97,326
157,505,97,325
158,504,97,324
157,504,98,322
160,502,99,321
159,502,98,321
159,502,98,321
159,502,98,321
158,503,98,321
159,503,98,322
158,503,99,323
159,502,99,322
158,501,98,323
158,501,98,323
158,501,99,322
158,503,98,322
160,500,99,323
160,500,99,323
161,501,99,323
162,501,99,324
162,501,99,324
162,502,99,324
162,501,99,324
163,501,99,324
163,501,99,323
162,502,99,324
163,502,99,323
163,502,99,323
162,501,99,323
162,501,99,323
162,502,98,324
162,501,98,324
162,502,98,324
155,508,97,326
155,508,97,326
153,508,97,328
156,505,98,326
158,503,99,324
159,503,98,323
159,503,98,322
160,503,98,322
160,503,98,322
161,503,97,323
160,503,97,324
159,504,98,324
159,504,98,325
159,504,97,324
159,503,97,323
159,503,97,323
158,503,97,323
158,503,97,323
158,503,98,323
159,504,97,323
160,503,97,323
160,502,97,322
160,502,97,322
160,503,98,324
160,503,98,323
160,502,98,324
161,501,98,324
160,501,98,323
161,500,98,323
161,500,98,323
161,500,98,323
162,500,98,323
162,500,98,323
162,500,98,324
161,501,98,323
150,512,97,326
150,512,97,326
153,509,97,326
154,508,97,326
155,507,97,325
156,506,97,324
156,506,97,326
157,504,98,325
157,504,98,325
158,504,98,324
158,505,97,325
158,504,98,324
159,503,98,322
159,502,98,321
160,502,98,321
160,502,98,321
160,503,98,323
160,503,98,324
159,503,98,324
160,503,98,324
160,504,98,323
160,503,98,324
160,503,98,324
158,504,98,324
160,504,98,323
161,504,98,322
160,504,98,322
160,505,97,322
160,506,97,322
160,506,97,322
159,506,97,323
160,504,98,324
159,505,98,323
160,505,97,324
161,506,97,324
151,513,96,328
151,513,96,328
153,510,97,326
154,508,97,326
154,509,97,326
155,504,98,324
157,504,98,322
158,503,99,321
158,503,99,321
158,502,99,321
157,503,98,319
159,503,99,319
158,503,99,321
158,503,99,321
159,503,98,321
159,503,98,321
160,503,99,320
161,502,99,321
162,501,99,321
163,500,99,322
163,501,98,322
162,501,98,321
162,501,98,321
161,500,99,322
161,500,98,322
162,499,98,323
163,499,98,321
163,499,98,322
162,498,99,322
162,498,99,322
162,499,99,322
162,499,99,323
163,498,99,322
164,499,99,323
162,499,99,323
152,510,96,327
152,510,96,327
153,508,97,326
154,507,97,325
155,506,97,325
155,505,98,324
156,503,98,324
155,504,97,325
155,504,97,325
156,503,98,325
157,503,98,325
158,502,98,324
159,502,99,324
158,502,98,324
159,502,98,324
159,502,98,324
160,501,98,322
159,501,98,322
159,502,98,322
160,501,98,323
160,502,98,324
162,501,98,323
162,501,98,323
160,501,98,325
160,500,98,324
161,500,98,324
161,500,99,324
160,499,99,323
160,500,99,323
160,500,99,323
160,501,99,323
160,501,99,324
159,501,99,323
160,500,99,323
163,500,99,323
153,511,96,326
153,511,96,326
154,511,97,327
155,511,96,328
154,509,97,325
156,507,97,325
157,506,98,323
159,505,98,323
159,505,98,323
159,505,98,323
158,505,98,322
159,504,97,322
159,504,98,322
160,503,98,322
161,503,98,321
161,503,98,321
162,502,98,320
161,502,98,321
162,501,99,319
162,500,99,319
163,499,100,318
163,499,99,318
163,499,99,318
163,499,100,319
163,499,99,320
164,500,99,321
164,500,99,322
164,500,99,323
164,500,99,323
164,500,99,323
165,499,99,322
165,500,99,322
165,499,99,322
165,499,100,322
165,499,99,322
149,513,95,329
149,513,95,329
151,511,97,327
151,509,97,326
153,508,97,325
153,507,97,326
155,505,98,324
156,505,98,322
156,505,98,322
157,504,98,323
157,504,98,323
158,502,98,323
158,501,98,323
159,501,98,324
159,500,99,323
159,500,99,323
159,502,98,324
160,503,98,325
161,503,98,324
160,503,98,324
160,503,99,323
160,503,99,323
160,503,99,323
160,503,99,322
159,503,99,323
159,504,99,323
160,502,99,323
159,502,99,324
160,501,99,323
160,501,99,323
160,502,98,323
160,502,98,323
161,501,98,323
162,502,98,325
161,502,98,325
153,511,95,329
153,511,95,329
154,511,94,330
154,509,95,328
156,508,96,325
157,506,96,326
158,506,96,325
159,505,96,323
159,505,96,323
159,504,97,322
160,503,97,323
160,503,97,323
160,502,98,322
160,503,98,322
161,502,98,322
161,502,98,322
162,502,98,321
160,502,98,323
159,502,99,323
160,501,99,322
160,502,99,323
162,502,98,323
162,502,98,323
162,502,98,323
162,502,98,324
160,502,98,324
161,501,98,323
161,500,98,323
162,501,98,323
162,501,98,323
163,500,98,322
163,501,98,322
162,501,98,323
162,502,98,324
163,502,98,324
151,512,96,328
151,512,96,328
155,508,97,327
155,507,97,327
157,507,97,324
158,506,98,324
158,506,98,323
158,506,98,324
158,506,98,324
159,505,98,323
160,504,98,321
161,503,98,322
160,503,98,322
159,504,98,324
159,504,98,324
159,504,98,324
160,504,98,323
159,503,98,323
161,501,98,324
161,500,99,324
162,500,99,323
162,500,99,322
162,500,99,322
161,499,99,323
161,499,99,323
163,500,99,323
162,502,98,324
164,502,97,324
163,502,98,324
163,502,98,324
162,502,98,325
164,501,98,325
162,502,98,325
162,502,98,325
163,501,98,325
153,511,96,329
153,511,96,329
154,508,96,328
155,507,96,327
156,506,97,327
156,504,97,326
158,503,97,325
159,503,97,324
159,503,97,324
160,503,98,324
160,503,98,324
159,502,98,324
160,503,98,324
160,502,98,323
162,501,98,323
162,501,98,323
161,500,99,322
161,499,99,321
162,499,99,322
163,499,99,323
162,499,99,321
163,499,99,321
163,499,99,321
163,499,100,322
162,499,99,322
163,499,99,322
162,500,98,322
161,500,98,323
163,499,99,321
163,499,99,321
164,500,99,322
165,502,98,323
165,501,98,323
166,500,99,322
165,502,98,324
149,508,96,326
149,508,96,326
150,508,96,326
153,506,96,325
154,504,97,324
156,503,97,323
158,501,98,321
159,500,98,323
159,500,98,323
159,501,98,322
160,499,98,323
162,498,99,322
161,498,99,321
162,498,99,321
162,499,99,321
162,499,99,321
162,500,99,320
161,500,100,320
161,500,100,320
161,501,100,321
160,502,99,321
161,502,99,321
161,502,99,321
161,502,99,321
161,502,99,322
161,501,100,321
161,500,100,321
161,501,100,321
162,501,100,321
162,501,100,321
161,502,99,321
160,503,99,322
160,504,99,323
160,505,99,322
161,504,99,321
149,514,96,325
149,514,96,325
154,511,97,325
156,509,98,325
155,509,98,324
157,508,98,324
159,507,98,324
159,507,97,322
159,507,97,322
158,507,98,321
158,505,98,322
159,504,98,322
160,504,98,322
160,504,98,322
160,504,98,322
160,504,98,322
160,503,99,321
160,502,99,319
162,502,99,320
162,502,99,320
162,502,99,319
163,502,99,319
163,502,99,319
163,503,99,320
164,503,99,319
162,503,99,319
163,502,99,320
164,502,99,318
164,501,100,318
164,501,100,318
164,501,100,318
163,501,100,318
163,501,99,319
163,501,100,319
163,502,99,320
150,508,97,327
150,508,97,327
155,504,97,326
155,504,98,324
156,503,98,325
158,502,98,325
158,501,98,324
159,499,99,322
159,499,99,322
159,499,99,322
159,499,99,323
157,500,99,322
158,500,99,322
159,498,99,321
160,498,100,321
160,498,100,321
158,499,99,322
159,499,99,323
159,499,99,322
160,499,99,322
160,499,99,323
161,499,99,323
161,499,99,323
160,500,99,323
160,500,99,323
160,500,100,323
162,499,100,322
162,499,99,323
161,500,99,322
161,500,99,322
160,499,99,323
161,499,99,323
160,500,99,324
160,501,99,324
161,501,99,324
148,511,96,328
148,511,96,328
151,509,97,328
154,506,97,326
154,507,97,324
154,504,97,324
157,503,97,323
157,503,98,323
157,503,98,323
158,502,98,324
160,501,98,325
158,502,98,325
159,503,98,326
159,503,98,325
160,503,97,326
160,503,97,326
160,503,98,326
161,502,98,326
161,501,98,325
161,502,97,324
162,501,97,324
162,503,97,324
162,503,97,324
163,501,97,323
163,503,97,325
164,503,97,325
164,502,97,325
164,502,97,324
163,502,97,323
163,502,97,323
163,502,98,323
163,501,98,324
163,501,98,324
162,501,98,322
162,500,99,322
149,514,95,330
149,514,95,330
151,509,97,327
153,508,97,327
154,507,97,325
155,506,97,326
156,506,97,325
155,505,97,324
155,505,97,324
155,504,98,323
155,505,97,324
155,506,97,325
156,505,98,324
156,505,97,325
157,506,97,325
157,506,97,325
159,505,97,325
158,505,98,324
157,506,98,324
157,505,98,322
157,505,98,322
157,503,99,321
157,503,99,321
159,502,99,320
160,502,99,320
160,502,99,320
160,502,99,321
159,503,99,321
161,502,99,321
161,502,99,321
161,502,99,322
160,501,99,322
161,500,99,322
161,501,99,322
161,502,99,322
150,510,97,326
150,510,97,326
151,508,97,326
153,507,97,326
154,506,98,325
156,504,98,324
157,503,98,324
158,503,99,323
158,503,99,323
159,502,99,324
158,503,99,324
159,501,99,323
158,500,99,324
159,500,98,323
158,501,98,324
158,501,98,324
159,501,98,324
159,501,99,324
159,502,99,324
159,502,99,324
159,502,99,324
159,503,98,324
159,503,98,324
158,503,99,324
159,503,99,324
158,504,99,324
159,503,99,324
159,503,99,323
158,503,99,324
158,503,99,324
159,502,99,323
158,502,99,324
160,501,99,324
160,502,99,323
160,501,99,322
148,513,97,327
148,513,97,327
150,511,96,331
152,507,97,328
153,507,97,328
155,507,97,326
156,506,98,325
156,505,98,324
156,505,98,324
157,505,98,324
157,504,98,324
159,504,98,324
159,504,98,324
159,503,98,324
159,503,98,323
159,503,98,323
158,503,98,324
158,503,98,324
157,505,98,323
158,504,98,323
161,503,98,321
161,502,98,322
161,502,98,322
160,503,98,322
159,502,98,321
160,501,98,321
162,502,98,321
162,502,98,321
162,503,98,321
162,503,98,321
162,503,98,321
163,503,98,321
162,503,98,322
163,503,99,321
163,503,98,322
150,512,95,328
150,512,95,328
151,511,96,327
153,510,96,326
155,509,96,324
156,508,96,325
157,506,96,324
155,506,96,325
155,506,96,325
156,505,97,324
156,504,97,323
156,504,97,322
157,502,98,321
157,501,98,321
156,500,98,320
156,500,98,320
155,500,99,320
157,501,99,322
157,500,99,320
157,500,99,320
158,500,98,320
158,500,99,320
158,500,99,320
159,499,98,320
159,499,99,319
160,500,99,319
160,500,98,319
160,501,99,319
159,500,99,320
159,500,99,320
158,501,99,321
159,500,99,319
159,500,99,320
159,501,99,321
159,501,99,321
152,511,95,328
152,511,95,328
154,510,95,328
155,509,95,328
156,507,96,325
158,505,97,324
158,504,97,323
158,504,97,322
158,504,97,322
159,503,97,322
160,502,98,322
161,502,98,323
162,502,98,322
162,501,99,322
162,501,99,321
162,501,99,321
163,501,99,321
164,502,99,321
163,501,99,321
163,500,100,321
163,500,100,322
163,500,100,323
163,500,100,323
163,500,99,323
163,500,100,323
163,499,100,322
163,499,100,322
163,500,100,321
162,499,100,320
162,499,100,320
163,499,100,321
163,500,100,320
161,500,100,320
161,499,100,319
161,500,100,320
153,508,97,324
153,508,97,324
155,507,98,322
156,505,98,322
156,504,99,320
157,504,99,320
158,504,99,321
158,503,99,320
158,503,99,320
159,501,99,321
160,500,99,320
161,499,99,320
161,500,99,319
160,501,99,320
160,501,99,320
160,501,99,320
160,500,99,320
161,500,99,320
162,500,100,321
161,499,101,321
162,499,101,320
161,500,101,320
161,500,101,320
164,499,101,320
164,499,101,320
163,500,100,321
163,499,101,321
164,499,100,321
165,499,100,321
165,499,100,321
164,499,100,320
163,500,100,321
164,500,100,320
163,500,100,321
164,501,100,321
150,510,97,327
150,510,97,327
151,509,98,326
154,508,98,326
157,505,98,325
159,502,98,323
159,501,98,322
160,500,99,321
160,500,99,321
161,501,98,321
161,500,99,320
159,502,99,322
159,501,99,322
159,502,99,322
161,501,99,320
161,501,99,320
160,500,99,320
160,499,99,320
161,500,99,320
161,499,99,319
162,500,99,321
161,499,99,320
161,499,99,320
163,499,99,320
163,500,99,319
162,500,99,319
163,499,99,320
163,498,99,319
164,499,99,320
164,499,99,320
164,499,99,321
164,500,99,322
163,500,99,321
162,499,99,322
162,500,99,322
153,512,96,326
153,512,96,326
155,510,97,324
155,509,97,324
157,508,97,324
157,507,98,324
157,506,98,323
159,505,98,322
159,505,98,322
158,505,98,323
157,505,98,323
160,504,98,323
159,504,98,323
161,503,98,322
161,503,99,321
161,503,99,321
159,503,99,321
160,503,99,321
160,502,99,321
160,501,99,321
161,502,98,324
161,502,98,325
161,502,98,325
162,502,98,325
161,501,98,325
161,502,98,325
162,501,98,326
163,501,98,325
162,502,98,325
162,502,98,325
160,502,98,324
161,502,98,323
162,502,98,322
162,503,97,323
162,502,98,322
154,510,97,326
154,510,97,326
156,509,97,325
158,507,98,322
158,506,98,322
158,505,98,322
159,504,98,321
159,504,98,321
159,504,98,321
158,505,98,323
158,504,98,322
160,503,98,323
160,502,98,323
161,502,99,322
161,501,99,322
161,501,99,322
161,502,99,323
160,502,99,321
160,502,99,322
161,502,100,321
162,502,100,321
161,502,100,322
161,502,100,322
163,501,100,321
164,501,100,320
162,500,100,319
163,500,100,319
163,500,100,320
162,500,100,321
162,500,100,321
161,501,100,322
161,500,100,322
162,500,100,322
163,500,100,322
163,500,100,322
151,511,96,327
151,511,96,327
153,510,96,327
156,508,96,325
158,507,97,323
158,505,97,322
160,503,98,322
161,504,98,321
161,504,98,321
162,503,98,321
162,502,98,320
161,501,98,320
162,503,98,322
162,504,98,322
162,504,98,322
162,504,98,322
163,503,98,321
164,501,99,321
163,502,99,321
164,502,98,321
164,503,98,322
164,503,98,323
164,503,98,323
164,502,98,322
164,502,99,322
164,501,99,321
163,502,99,322
164,502,99,322
164,502,99,322
164,502,99,322
164,501,99,322
165,501,99,322
163,501,99,323
164,501,99,323
164,502,99,324
154,509,97,327
154,509,97,327
156,507,97,327
155,503,98,324
157,501,99,324
158,502,98,323
160,502,98,322
158,504,98,322
158,504,98,322
159,504,98,322
157,505,98,323
158,506,97,323
158,506,97,323
159,506,97,324
158,506,97,323
158,506,97,323
160,504,98,323
160,503,98,324
161,504,97,324
161,502,98,324
161,503,97,324
161,503,98,322
161,503,98,322
160,503,98,323
161,503,98,322
162,502,98,323
163,501,98,322
163,502,98,322
163,502,98,321
163,502,98,321
163,502,98,322
164,503,98,322
164,502,98,323
164,502,98,322
164,500,98,323
152,511,95,327
152,511,95,327
153,508,96,327
156,507,96,325
157,507,96,325
157,504,98,323
158,503,98,324
158,502,98,323
158,502,98,323
158,501,98,324
160,502,98,323
158,503,98,323
159,502,98,323
159,502,98,323
160,501,98,324
160,501,98,324
160,503,98,324
161,501,99,321
163,501,99,321
161,502,98,322
162,501,99,321
163,501,100,321
163,501,100,321
162,500,100,321
162,498,100,321
162,499,100,321
162,499,100,321
160,500,99,321
159,500,99,321
159,500,99,321
159,500,100,320
160,500,100,320
161,500,100,320
160,500,100,320
160,501,100,320
151,510,97,326
151,510,97,326
154,509,97,325
158,506,97,324
157,506,97,324
157,504,98,324
157,503,97,325
160,501,97,324
160,501,97,324
161,500,98,323
161,500,97,323
160,500,98,322
160,499,98,320
161,499,98,321
161,499,99,321
161,499,99,321
161,500,99,320
160,501,99,319
160,500,99,319
162,500,100,319
163,499,100,320
164,499,99,321
164,499,99,321
165,498,99,321
165,497,100,320
166,497,100,320
165,498,99,320
163,498,100,322
163,498,100,322
163,498,100,322
163,497,100,321
163,497,100,321
164,498,100,321
165,497,100,321
165,497,100,321
152,512,94,329
152,512,94,329
154,511,95,327
154,509,96,326
156,507,97,324
157,506,97,323
158,505,98,321
159,505,98,321
159,505,98,321
160,504,99,321
160,503,98,320
160,504,98,322
160,505,98,322
161,505,98,321
159,507,98,322
159,507,98,322
160,506,99,322
160,506,99,323
160,504,99,324
160,504,99,324
162,502,99,322
160,502,100,321
160,502,100,321
161,502,99,321
160,501,100,321
160,501,100,321
161,502,100,321
161,502,99,322
162,503,99,322
162,503,99,322
162,503,99,322
162,502,99,322
162,503,98,322
163,502,98,323
163,502,98,323
150,508,98,323
150,508,98,323
153,508,96,325
152,505,97,324
155,503,98,323
156,503,99,322
157,502,98,323
159,501,98,324
159,501,98,324
158,501,99,324
158,501,99,323
158,501,99,322
158,499,99,322
157,501,99,323
157,501,99,323
157,501,99,323
158,500,99,322
159,499,100,321
160,500,100,320
159,500,99,322
160,500,99,322
161,500,99,323
161,500,99,323
160,502,99,323
161,502,99,321
161,501,99,321
161,502,99,321
160,501,99,321
160,500,99,322
160,500,99,322
160,501,98,323
160,500,99,323
160,501,99,324
159,501,100,323
160,501,100,324
151,510,98,327
151,510,98,327
154,508,97,326
153,508,98,325
156,507,98,322
155,506,99,323
157,504,99,322
156,503,99,322
156,503,99,322
156,502,99,322
157,501,100,321
159,501,99,320
160,501,99,320
161,500,99,320
163,499,100,320
163,499,100,320
163,499,99,321
163,498,100,321
162,499,100,321
162,500,100,322
162,499,100,322
162,499,99,323
162,499,99,323
163,499,99,322
163,500,99,324
161,500,99,324
162,500,99,323
163,499,99,322
164,498,99,322
164,498,99,322
165,498,99,323
164,498,99,323
164,498,99,323
164,498,99,323
165,499,99,323
149,513,96,329
149,513,96,329
152,510,97,327
153,510,97,326
153,509,97,327
154,508,98,326
157,507,98,325
157,507,98,324
157,507,98,324
158,506,98,323
158,507,98,323
158,506,98,324
157,506,98,325
157,506,98,325
158,504,98,324
158,504,98,324
159,504,99,324
159,505,99,324
159,503,99,323
160,502,99,323
162,501,99,324
160,501,99,325
160,501,99,325
160,503,99,325
160,502,99,325
160,503,99,323
162,501,99,324
162,501,99,324
161,501,98,324
161,501,98,324
161,500,99,324
161,500,99,323
161,500,99,323
161,500,99,324
161,501,99,323
151,513,96,327
151,513,96,327
155,510,97,325
156,509,97,324
156,507,98,322
157,508,98,321
160,506,98,321
160,505,97,322
160,505,97,322
159,505,97,320
161,503,98,320
162,504,97,320
162,501,98,321
161,501,98,322
162,501,98,321
162,501,98,321
162,500,99,322
163,499,99,322
163,498,100,321
165,498,100,321
165,498,100,321
166,497,100,320
166,497,100,320
165,497,99,320
164,498,99,319
163,499,99,319
163,498,100,319
163,497,100,319
163,499,99,320
163,499,99,320
162,500,99,321
162,500,99,322
161,499,99,321
160,499,99,321
161,499,99,319
153,509,96,328
153,509,96,328
153,508,97,327
155,506,97,327
156,505,98,326
157,504,98,326
157,502,98,326
159,502,99,324
159,502,99,324
158,503,99,323
159,504,99,322
161,504,98,323
160,504,98,323
160,504,99,323
159,504,98,323
159,504,98,323
159,503,99,323
159,502,99,323
160,502,99,323
160,502,99,322
159,503,99,322
159,503,99,322
159,503,99,322
162,502,99,322
162,503,99,322
162,503,99,322
163,501,99,323
162,501,100,322
162,501,100,322
162,501,100,322
161,502,100,323
163,502,100,322
163,502,100,321
165,502,100,322
165,503,100,321
151,513,95,329
151,513,95,329
154,511,95,329
157,510,96,328
158,509,96,325
158,508,96,324
159,507,97,323
160,506,98,321
160,506,98,321
161,505,98,320
161,504,98,319
162,503,99,320
162,502,99,320
162,504,99,321
163,503,99,322
163,503,99,322
163,504,99,322
163,503,99,321
164,500,99,321
164,501,99,320
164,502,98,320
163,501,99,320
163,501,99,320
163,501,99,321
162,501,99,320
162,501,99,319
163,501,99,319
165,499,99,319
164,499,99,319
164,499,99,319
163,499,100,319
163,498,100,319
163,497,100,318
163,497,100,319
162,497,100,320
